ref_id,source_type,source_num,RA,DEC,W1mag,W2mag,W3mag,W4mag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag,Hmag,Kmag,W12,W23,W34,bp_rp_mag,JHmag,HKmag,RJ,KW1
5211,O_AGB,3,274.0427448,-24.8389986,6.157,6.045,4.869,4.062,14.727465,19.362574,13.094467,9.247,7.914,7.164,0.112,1.176,0.807,6.268107,1.333,0.75,3.847467,1.007
5212,O_AGB,3,274.0463121,-24.3302705,8.033,7.819,6.76,5.919,15.814179,19.522083,13.92021,9.904,8.697,8.073,0.214,1.059,0.841,5.601873,1.207,0.624,4.01621,0.04
5213,O_AGB,3,274.0584809,-24.3100649,6.442,6.363,5.498,4.783,14.584361,18.827017,12.946979,8.906,7.713,7.095,0.079,0.865,0.715,5.880038,1.193,0.618,4.040979,0.653
5214,O_AGB,3,274.073244,-28.5366954,6.751,6.454,5.167,4.324,14.726946,18.488533,13.228314,8.435,7.451,6.87,0.297,1.287,0.843,5.260219,0.984,0.581,4.793314,0.119
5215,O_AGB,3,274.0738557,-28.0545637,7.51,7.296,6.063,5.367,14.686978,15.865416,12.774801,9.697,8.698,8.007,0.214,1.233,0.696,3.090615,0.999,0.691,3.077801,0.497
5216,O_AGB,3,274.0791879,-24.693551,7.315,6.867,5.86,5.045,14.85263,19.544048,13.222266,9.573,8.477,7.809,0.448,1.007,0.815,6.321782,1.096,0.668,3.649266,0.494
5217,O_AGB,3,274.1280328,-23.8085157,6.938,6.516,5.603,4.867,14.412976,18.646963,12.786303,8.722,7.685,7.105,0.422,0.913,0.736,5.86066,1.037,0.58,4.064303,0.167
5218,O_AGB,3,274.1567639,-24.3768274,6.19,5.559,4.076,2.822,15.282672,19.328667,13.595686,9.881,8.618,7.662,0.631,1.483,1.254,5.732981,1.263,0.956,3.714686,1.472
5219,O_AGB,3,274.1979861,-24.3423472,7.596,7.191,5.803,4.765,14.019979,16.72467,12.482494,9.698,8.606,8.064,0.405,1.388,1.038,4.242176,1.092,0.542,2.784494,0.468
5220,O_AGB,3,274.1995845,-26.0076612,7.507,7.275,6.602,6.127,13.878928,16.427696,12.321869,9.136,8.131,7.733,0.232,0.673,0.475,4.105827,1.005,0.398,3.185869,0.226
5221,O_AGB,3,274.2025606,-25.9557143,6.875,6.701,5.545,4.831,15.026708,18.95904,13.313037,9.157,8.024,7.461,0.174,1.156,0.714,5.646003,1.133,0.563,4.156037,0.586
5222,O_AGB,3,274.2170785,-23.9909119,7.305,7.006,5.83,4.796,15.071342,18.03627,13.142398,8.9,7.838,7.321,0.299,1.176,1.034,4.893872,1.062,0.517,4.242398,0.016
5223,O_AGB,3,274.2194917,-24.6559743,8.024,7.587,6.053,4.988,15.757018,18.408318,14.242417,10.69,9.48,8.806,0.437,1.534,1.065,4.165901,1.21,0.674,3.552417,0.782
5224,O_AGB,3,274.2367489,-23.5259193,7.201,6.866,6.225,5.842,14.151665,16.43316,12.415916,9.586,8.601,8.03,0.335,0.641,0.383,4.017244,0.985,0.571,2.829916,0.829
5226,O_AGB,3,274.2549223,-23.866526,8.193,7.771,6.803,6.059,15.075727,16.59605,13.28276,9.632,8.582,8.013,0.422,0.968,0.744,3.31329,1.05,0.569,3.65076,-0.18
5227,O_AGB,3,274.2579813,-24.1267087,5.477,4.291,2.312,1.241,16.597136,19.529875,14.579745,9.614,7.815,6.763,1.186,1.979,1.071,4.95013,1.799,1.052,4.965745,1.286
5228,O_AGB,3,274.2690895,-24.7371528,5.732,4.738,3.796,2.702,13.763065,18.406742,12.066088,8.164,7.076,6.318,0.994,0.942,1.094,6.340654,1.088,0.758,3.902088,0.586
5229,O_AGB,3,274.2839888,-25.4470558,7.961,7.803,6.723,5.877,15.654548,19.522837,14.015371,9.922,8.914,8.292,0.158,1.08,0.846,5.507466,1.008,0.622,4.093371,0.331
5230,O_AGB,3,274.2845161,-23.5301723,7.143,6.782,5.723,5.076,14.718008,19.028154,13.117471,9.379,8.322,7.576,0.361,1.059,0.647,5.910683,1.057,0.746,3.738471,0.433
5231,O_AGB,3,274.3048705,-24.9450855,7.808,7.414,6.504,5.809,14.813109,18.454548,13.154014,10.062,9.021,8.339,0.394,0.91,0.695,5.300534,1.041,0.682,3.092014,0.531
5232,O_AGB,3,274.3323913,-25.3725505,6.646,6.382,5.28,4.605,14.274608,17.906641,12.549292,8.522,7.345,6.688,0.264,1.102,0.675,5.357349,1.177,0.657,4.027292,0.042
5233,O_AGB,3,274.3413337,-23.5757191,8.413,8.262,7.504,6.988,15.292668,17.316233,13.140842,10.526,9.55,9.058,0.151,0.758,0.516,4.175391,0.976,0.492,2.614842,0.645
5234,O_AGB,3,274.3564476,-24.4291733,6.348,5.881,5.02,4.397,14.468859,17.330635,12.458478,9.144,8.046,7.316,0.467,0.861,0.623,4.872157,1.098,0.73,3.314478,0.968
5235,O_AGB,3,274.3686044,-23.8039242,6.324,5.768,4.838,4.101,13.551156,17.455696,11.688539,8.322,7.314,6.667,0.556,0.93,0.737,5.767157,1.008,0.647,3.366539,0.343
5236,O_AGB,3,274.3744062,-23.9939731,6.717,6.268,4.735,3.817,14.614059,18.17273,12.959903,9.269,8.136,7.389,0.449,1.533,0.918,5.212827,1.133,0.747,3.690903,0.672
5237,O_AGB,3,274.4005905,-25.5133588,5.903,5.026,3.451,2.524,15.688433,18.759047,13.770499,9.171,7.767,6.914,0.877,1.575,0.927,4.988548,1.404,0.853,4.599499,1.011
5238,O_AGB,3,274.413009,-26.6734297,7.301,6.863,5.225,3.953,14.22494,16.932293,12.353817,9.745,8.895,8.299,0.438,1.638,1.272,4.578476,0.85,0.596,2.608817,0.998
5239,O_AGB,3,274.4150336,-24.6142039,7.053,6.704,6.086,5.555,13.840988,16.80348,12.189262,9.371,8.392,7.786,0.349,0.618,0.531,4.614218,0.979,0.606,2.818262,0.733
5240,O_AGB,3,274.4343493,-24.669678,7.329,7.159,6.275,5.467,14.614684,18.558493,12.991229,10.145,9.114,8.422,0.17,0.884,0.808,5.567264,1.031,0.692,2.846229,1.093
5241,O_AGB,3,274.4501037,-24.5598659,8.345,8.12,7.337,6.667,15.646915,18.803274,13.862343,10.305,9.227,8.668,0.225,0.783,0.67,4.940931,1.078,0.559,3.557343,0.323
5242,O_AGB,3,274.4587886,-25.9402267,8.211,8.071,7.081,6.527,15.982319,19.647446,14.202256,10.213,9.031,8.303,0.14,0.99,0.554,5.44519,1.182,0.728,3.989256,0.092
5243,O_AGB,3,274.4643309,-25.3706516,8.453,8.303,7.408,6.625,14.418277,16.545382,12.991602,10.371,9.431,8.976,0.15,0.895,0.783,3.55378,0.94,0.455,2.620602,0.523
5244,O_AGB,3,274.4760608,-24.5047793,6.721,6.373,4.998,4.095,14.862939,19.053644,13.275215,8.819,7.62,6.825,0.348,1.375,0.903,5.778429,1.199,0.795,4.456215,0.104
5245,O_AGB,3,274.6083977,-25.8541342,7.082,6.799,5.915,5.266,14.221233,17.38177,12.586328,9.295,8.226,7.586,0.283,0.884,0.649,4.795442,1.069,0.64,3.291328,0.504
5246,O_AGB,3,274.617001,-26.1678135,6.694,6.432,5.417,4.698,14.164457,17.718851,12.480934,8.868,7.861,7.277,0.262,1.015,0.719,5.237917,1.007,0.584,3.612934,0.583
5247,O_AGB,3,274.6494882,-25.7393858,7.068,6.616,5.736,5.049,14.190624,17.5783,12.499508,9.196,8.178,7.614,0.452,0.88,0.687,5.078792,1.018,0.564,3.303508,0.546
5248,O_AGB,3,274.67092,-26.4624785,7.207,6.77,5.566,4.432,14.434922,17.49461,12.557069,8.571,7.55,6.888,0.437,1.204,1.134,4.937541,1.021,0.662,3.986069,-0.319
5249,O_AGB,3,274.686773,-28.285438,8.885,8.735,8.104,7.499,14.650403,17.318668,13.253933,10.974,10.047,9.596,0.15,0.631,0.605,4.064735,0.927,0.451,2.279933,0.711
5250,O_AGB,3,274.7235871,-26.1031424,7.767,7.707,6.666,5.939,15.803416,19.508429,14.007682,9.759,8.715,8.154,0.06,1.041,0.727,5.500747,1.044,0.561,4.248682,0.387
5251,O_AGB,3,274.7537493,-25.7160684,6.978,6.62,5.608,4.959,14.165815,17.708694,12.418737,8.531,7.567,7.017,0.358,1.012,0.649,5.289957,0.964,0.55,3.887737,0.039
5252,O_AGB,3,274.7718892,-25.9878432,8.287,8.007,7.143,6.396,14.935944,18.240744,13.309002,9.843,8.891,8.408,0.28,0.864,0.747,4.931742,0.952,0.483,3.466002,0.121
5253,O_AGB,3,274.7991325,-25.1122896,6.547,6.328,5.07,4.295,14.493596,18.829615,12.862779,8.158,6.97,6.352,0.219,1.258,0.775,5.966836,1.188,0.618,4.704779,-0.195
5254,O_AGB,3,274.8126076,-26.008873,6.343,5.819,4.645,3.8,14.128117,18.198912,12.608445,8.81,7.755,7.082,0.524,1.174,0.845,5.590467,1.055,0.673,3.798445,0.739
5255,O_AGB,3,274.8271226,-25.6772344,6.794,6.559,5.575,4.963,14.428456,18.49982,12.722785,8.386,7.37,6.803,0.235,0.984,0.612,5.777035,1.016,0.567,4.336785,0.009
5256,O_AGB,3,274.8499629,-25.9342647,8.526,8.119,7.048,6.175,15.657593,18.224459,13.753136,10.382,9.389,8.726,0.407,1.071,0.873,4.471323,0.993,0.663,3.371136,0.2
5257,O_AGB,3,274.9118263,-22.6796156,7.7,7.284,6.641,6.223,14.298059,18.22768,12.723197,9.316,8.222,7.675,0.416,0.643,0.418,5.504483,1.094,0.547,3.407197,-0.025
5258,O_AGB,3,274.9172405,-22.2349388,6.605,6.257,5.405,4.776,13.844197,17.344511,12.146633,8.761,7.697,7.066,0.348,0.852,0.629,5.197878,1.064,0.631,3.385633,0.461
5259,O_AGB,3,274.9295475,-22.7134412,6.25,5.835,5.014,4.297,14.875952,19.703245,13.152856,9.347,8.247,7.437,0.415,0.821,0.717,6.550389,1.1,0.81,3.805856,1.187
5260,O_AGB,3,274.9302811,-22.7996821,7.147,6.705,4.933,3.203,16.125263,19.332888,14.407773,10.694,9.418,8.535,0.442,1.772,1.73,4.925115,1.276,0.883,3.713773,1.388
5261,O_AGB,3,274.9310668,-25.3796926,7.502,7.153,6.171,5.56,14.426078,17.591574,12.775485,9.182,8.154,7.593,0.349,0.982,0.611,4.816089,1.028,0.561,3.593485,0.091
5262,O_AGB,3,274.9839057,-21.9648541,8.372,8.041,7.465,6.844,15.461601,19.15547,13.911232,10.602,9.489,8.95,0.331,0.576,0.621,5.244238,1.113,0.539,3.309232,0.578
5263,O_AGB,3,274.9896236,-22.1192197,7.287,6.928,6.259,5.723,14.095113,17.681723,12.491583,9.142,8.082,7.454,0.359,0.669,0.536,5.19014,1.06,0.628,3.349583,0.167
5264,O_AGB,3,275.0868051,-22.1362336,6.24,5.705,4.345,3.31,15.50327,19.186228,13.664578,9.059,7.638,6.854,0.535,1.36,1.035,5.52165,1.421,0.784,4.605578,0.614
5265,O_AGB,3,275.0918596,-22.5545386,8.076,7.653,6.506,5.717,15.396736,18.6132,13.7145,10.858,9.686,8.898,0.423,1.147,0.789,4.8987,1.172,0.788,2.8565,0.822
5266,O_AGB,3,275.1061698,-22.5029722,6.726,6.397,4.974,4.23,15.438587,20.250536,13.785623,9.678,8.132,7.326,0.329,1.423,0.744,6.464913,1.546,0.806,4.107623,0.6
5267,O_AGB,3,275.1191153,-25.2528342,6.21,6.061,4.066,3.078,15.534844,19.061102,13.901479,9.855,8.362,7.489,0.149,1.995,0.988,5.159623,1.493,0.873,4.046479,1.279
5268,O_AGB,3,275.1304959,-25.9233981,6.405,6.267,5.149,4.538,14.031626,17.614595,12.459625,8.273,7.238,6.667,0.138,1.118,0.611,5.15497,1.035,0.571,4.186625,0.262
5269,O_AGB,3,275.1328545,-22.1297282,5.778,5.338,4.235,3.473,14.31992,18.80536,12.694222,8.212,6.925,6.153,0.44,1.103,0.762,6.111138,1.287,0.772,4.482222,0.375
5270,O_AGB,3,275.1660497,-22.6818045,7.314,6.945,6.022,5.119,14.593236,18.3113,12.965085,9.886,8.866,8.217,0.369,0.923,0.903,5.346215,1.02,0.649,3.079085,0.903
5271,O_AGB,3,275.1924676,-22.2569433,8.132,7.844,6.871,6.206,15.72939,18.89774,14.030456,10.494,9.375,8.689,0.288,0.973,0.665,4.867284,1.119,0.686,3.536456,0.557
5272,O_AGB,3,275.2025407,-22.5110139,7.006,6.489,5.337,4.404,14.567534,19.340132,12.732651,9.039,7.978,7.358,0.517,1.152,0.933,6.607481,1.061,0.62,3.693651,0.352
5273,O_AGB,3,275.2146446,-26.0063814,6.291,6.122,4.987,4.311,14.45145,17.891676,12.775189,8.353,7.29,6.71,0.169,1.135,0.676,5.116487,1.063,0.58,4.422189,0.419
5274,O_AGB,3,275.2219979,-22.4215626,5.563,4.778,3.912,3.263,13.373279,17.648785,11.552835,7.652,6.328,5.573,0.785,0.866,0.649,6.09595,1.324,0.755,3.900835,0.01
5275,O_AGB,3,275.2714844,-22.1253616,7.84,7.59,6.986,6.552,15.635617,19.348373,13.861438,9.99,8.852,8.234,0.25,0.604,0.434,5.486935,1.138,0.618,3.871438,0.394
5276,O_AGB,3,275.2852971,-22.2743254,7.418,7.026,5.972,5.199,15.519077,17.541367,12.759936,10.263,9.028,8.236,0.392,1.054,0.773,4.781431,1.235,0.792,2.496936,0.818
5277,O_AGB,3,275.3490857,-22.0510088,7.082,6.773,6.131,5.63,13.976656,17.679174,12.403501,9.407,8.372,7.7,0.309,0.642,0.501,5.275673,1.035,0.672,2.996501,0.618
5278,O_AGB,3,275.3581834,-25.8772093,8.014,7.82,6.821,6.07,14.403504,17.560198,12.912439,9.617,8.548,8.128,0.194,0.999,0.751,4.647759,1.069,0.42,3.295439,0.114
5279,O_AGB,3,275.5496812,-25.984674,8.063,7.735,6.71,5.836,14.943191,18.072021,13.373304,9.436,8.415,7.933,0.328,1.025,0.874,4.698717,1.021,0.482,3.937304,-0.13
5280,O_AGB,3,275.5864513,-25.9171757,6.614,6.71,5.75,4.639,13.91992,17.741413,12.341422,8.871,7.847,7.242,-0.096,0.96,1.111,5.399991,1.024,0.605,3.470422,0.628
5281,O_AGB,3,275.6883531,-21.9630378,6.659,6.214,5.182,4.574,15.668187,18.344414,13.882454,9.367,8.144,7.435,0.445,1.032,0.608,4.46196,1.223,0.709,4.515454,0.776
5282,O_AGB,3,275.7263567,-21.6132637,7.556,7.18,6.302,5.64,15.031249,19.1069,13.340076,9.613,8.475,7.886,0.376,0.878,0.662,5.766824,1.138,0.589,3.727076,0.33
5283,O_AGB,3,275.7354423,-21.3354589,6.364,5.936,5.282,4.661,13.707985,17.15518,11.96989,8.728,7.676,7,0.428,0.654,0.621,5.18529,1.052,0.676,3.24189,0.636
5284,O_AGB,3,275.7576741,-26.2294118,8.474,8.033,7.337,6.842,14.503146,17.020731,12.800463,10.065,9.18,8.744,0.441,0.696,0.495,4.220268,0.885,0.436,2.735463,0.27
5285,O_AGB,3,275.7708153,-25.7905835,6.373,5.886,4.101,2.964,14.908695,18.686043,13.153106,8.521,7.353,6.593,0.487,1.785,1.137,5.532937,1.168,0.76,4.632106,0.22
5286,O_AGB,3,275.7767129,-21.8025036,8.507,8.111,7.485,7.066,15.042293,18.376995,13.458779,10.585,9.628,9.032,0.396,0.626,0.419,4.918216,0.957,0.596,2.873779,0.525
5287,O_AGB,3,275.8852068,-22.1096715,7.432,6.957,5.815,4.901,15.51998,19.79398,13.804488,9.672,8.556,7.915,0.475,1.142,0.914,5.989492,1.116,0.641,4.132488,0.483
5288,O_AGB,3,275.8863739,-21.6288902,6.744,6.427,5.696,4.996,14.947993,18.929132,13.299592,9.264,8.06,7.417,0.317,0.731,0.7,5.62954,1.204,0.643,4.035592,0.673
5289,O_AGB,3,275.905571,-21.3661611,6.746,6.265,4.69,3.724,15.625646,18.621855,13.410278,9.174,7.879,7.086,0.481,1.575,0.966,5.211577,1.295,0.793,4.236278,0.34
5290,O_AGB,3,275.9451852,-21.8801502,7.399,7.158,6.185,5.074,15.30062,19.097958,13.626165,9.556,8.323,7.688,0.241,0.973,1.111,5.471793,1.233,0.635,4.070165,0.289
5291,O_AGB,3,275.9465718,-26.774388,8.319,8.068,7.345,6.567,14.661485,17.779547,13.133571,10.525,9.633,9.032,0.251,0.723,0.778,4.645976,0.892,0.601,2.608571,0.713
5292,O_AGB,3,276.0294118,-21.4639172,7.257,7.036,6.228,5.656,15.748457,19.009098,13.845395,9.591,8.559,8,0.221,0.808,0.572,5.163703,1.032,0.559,4.254395,0.743
5293,O_AGB,3,276.0656208,-21.6804648,6.67,6.31,5.251,4.463,14.793982,17.856323,13.081575,9.408,8.202,7.481,0.36,1.059,0.788,4.774748,1.206,0.721,3.673575,0.811
5294,O_AGB,3,276.0915081,-21.372902,6.406,6.21,5.281,4.568,14.295078,18.427015,12.648616,8.459,7.318,6.709,0.196,0.929,0.713,5.778399,1.141,0.609,4.189616,0.303
5295,O_AGB,3,276.1304043,-22.0115722,7.46,7.019,5.836,4.862,15.51817,20.25553,13.800115,9.161,8.055,7.466,0.441,1.183,0.974,6.455415,1.106,0.589,4.639115,0.006
5296,O_AGB,3,276.2456492,-25.4109592,7.686,7.378,6.671,6.162,14.382702,17.993872,12.688097,10.121,9.205,8.623,0.308,0.707,0.509,5.305775,0.916,0.582,2.567097,0.937
5297,O_AGB,3,276.2874842,-25.5641061,7.64,7.428,6.486,5.857,15.119232,18.822691,13.450447,9.47,8.416,7.827,0.212,0.942,0.629,5.372244,1.054,0.589,3.980447,0.187
5298,O_AGB,3,276.2942638,-25.9283545,7.539,7,4.673,3.08,16.79362,19.300735,15.179785,11.553,9.943,8.713,0.539,2.327,1.593,4.12095,1.61,1.23,3.626785,1.174
5299,O_AGB,3,276.4465735,-25.2575831,7.124,6.846,5.542,4.64,15.202071,17.734835,12.893483,8.936,7.889,7.268,0.278,1.304,0.902,4.841352,1.047,0.621,3.957483,0.144
5300,O_AGB,3,276.6667693,-25.2434178,6.946,6.78,5.48,4.586,13.981315,17.287052,12.409944,9.104,8.101,7.484,0.166,1.3,0.894,4.877108,1.003,0.617,3.305944,0.538
5301,O_AGB,3,277.8410132,-24.4017158,7.11,6.913,5.795,5.046,14.629892,18.575325,12.997963,9.371,8.121,7.431,0.197,1.118,0.749,5.577362,1.25,0.69,3.626963,0.321
1,C_AGB,4,0.0453247,64.4318379,9.437,9.547,8.917,7.125,14.565338,16.162964,13.354774,11.086,10.024,9.684,-0.11,0.63,1.792,2.80819,1.062,0.34,2.268774,0.247
2,C_AGB,4,0.2207225,56.9687165,14.232,14.423,13.054,9.698,16.467386,17.02801,15.739374,14.791,14.409,14.196,-0.191,1.369,3.356,1.288636,0.382,0.213,0.948374,-0.036
3,C_AGB,4,0.3742141,64.9188449,6.963,6.924,6.401,6.204,13.89031,16.314402,12.512068,9.614,8.055,7.38,0.039,0.523,0.197,3.802334,1.559,0.675,2.898068,0.417
4,C_AGB,4,0.5129277,62.983188,6.347,6.331,5.862,5.776,12.704242,14.835054,11.397685,8.805,7.499,6.814,0.016,0.469,0.086,3.437369,1.306,0.685,2.592685,0.467
5,C_AGB,4,0.5333304,-2.8203301,7.182,7.234,7.175,7.153,9.305923,9.805296,8.652346,7.863,7.432,7.303,-0.052,0.059,0.022,1.15295,0.431,0.129,0.789346,0.121
6,C_AGB,4,0.5961116,56.0422064,8.529,8.658,8.455,8.673,11.954995,12.740685,11.088434,9.735,9.071,8.858,-0.129,0.203,-0.218,1.652251,0.664,0.213,1.353434,0.329
7,C_AGB,4,0.7536194,30.6398393,8.446,8.264,7.754,7.42,13.813996,15.445507,12.63311,10.896,9.708,8.896,0.182,0.51,0.334,2.812397,1.188,0.812,1.73711,0.45
9,C_AGB,4,0.9248438,59.736952,7.805,7.656,7.189,7.005,13.531454,15.57031,12.212539,9.861,8.54,7.9,0.149,0.467,0.184,3.357771,1.321,0.64,2.351539,0.095
10,C_AGB,4,1.3541477,1.1677398,9.815,9.92,9.78,8.765,13.147754,13.993412,12.261543,11.018,10.386,10.118,-0.105,0.14,1.015,1.731869,0.632,0.268,1.243543,0.303
11,C_AGB,4,1.4353489,65.515888,6.926,6.922,6.433,6.185,13.94724,16.465878,12.532135,9.484,7.954,7.326,0.004,0.489,0.248,3.933743,1.53,0.628,3.048135,0.4
12,C_AGB,4,1.4380045,59.4966744,6.643,6.385,5.751,5.746,14.177518,16.611073,12.811921,9.445,8.012,7.294,0.258,0.634,0.005,3.799152,1.433,0.718,3.366921,0.651
13,C_AGB,4,2.2999015,65.0239937,7.408,7.439,7.081,6.879,14.726021,17.407616,13.295491,10.1,8.657,8.032,-0.031,0.358,0.202,4.112125,1.443,0.625,3.195491,0.624
14,C_AGB,4,2.7894529,64.4904191,5.555,5.198,4.78,4.6,12.571822,14.988593,11.136922,8.07,6.664,5.91,0.357,0.418,0.18,3.851671,1.406,0.754,3.066922,0.355
15,C_AGB,4,2.897721,63.3085687,6.27,6.287,5.616,4.997,13.37018,16.06397,11.950332,8.997,7.529,6.72,-0.017,0.671,0.619,4.113638,1.468,0.809,2.953332,0.45
16,C_AGB,4,3.0195937,61.5471352,6.118,6.143,5.482,5.231,12.874383,15.126181,11.530394,8.642,7.331,6.67,-0.025,0.661,0.251,3.595787,1.311,0.661,2.888394,0.552
18,C_AGB,4,3.3193147,63.0334316,6.252,6.285,5.658,5.541,13.04013,15.521706,11.644442,9.129,7.699,6.921,-0.033,0.627,0.117,3.877264,1.43,0.778,2.515442,0.669
20,C_AGB,4,3.4433605,68.2917322,5.818,5.726,5.281,4.823,12.423,14.761326,11.083163,8.284,6.853,6.177,0.092,0.445,0.458,3.678163,1.431,0.676,2.799163,0.359
21,C_AGB,4,3.629571,60.9252917,6.446,6.455,5.736,5.596,12.957803,15.046342,11.62954,9.002,7.661,7.03,-0.009,0.719,0.14,3.416802,1.341,0.631,2.62754,0.584
22,C_AGB,4,3.6857147,57.8035551,8.833,8.965,8.503,7.461,12.599742,13.454103,11.689425,10.169,9.467,9.217,-0.132,0.462,1.042,1.764678,0.702,0.25,1.520425,0.384
23,C_AGB,4,3.7567599,60.1394082,12.041,12.051,12.422,8.955,14.142545,14.563252,13.53779,12.741,12.442,12.342,-0.01,-0.371,3.467,1.025462,0.299,0.1,0.79679,0.301
24,C_AGB,4,3.9736087,60.8912972,8.296,8.436,8.223,8.922,11.921845,12.753731,11.02816,9.562,8.884,8.627,-0.14,0.213,-0.699,1.725571,0.678,0.257,1.46616,0.331
25,C_AGB,4,4.3267474,10.8675438,8.289,8.385,8.255,8.356,10.906083,11.561805,10.132051,9.126,8.635,8.432,-0.096,0.13,-0.101,1.429754,0.491,0.203,1.006051,0.143
26,C_AGB,4,4.4634252,63.0683664,6.881,6.833,6.214,6.057,13.759405,15.974336,12.39508,9.669,8.272,7.536,0.048,0.619,0.157,3.579256,1.397,0.736,2.72608,0.655
27,C_AGB,4,4.5608417,59.7672053,15.027,15.641,13.376,9.349,18.449226,19.555674,17.434736,16.102,15.223,15.053,-0.614,2.265,4.027,2.120938,0.879,0.17,1.332736,0.026
28,C_AGB,4,5.027391,61.9887875,7.798,7.77,7.448,7.201,14.164166,16.25858,12.840902,10.042,8.698,8.224,0.028,0.322,0.247,3.417678,1.344,0.474,2.798902,0.426
29,C_AGB,4,5.0900124,1.201865,8.266,8.37,8.168,8.289,11.246015,11.937889,10.453447,9.309,8.698,8.498,-0.104,0.202,-0.121,1.484442,0.611,0.2,1.144447,0.232
31,C_AGB,4,5.5162313,63.5127616,11.936,11.97,12.148,9.808,17.024971,18.629599,15.804196,13.531,12.59,12.2,-0.034,-0.178,2.34,2.825403,0.941,0.39,2.273196,0.264
32,C_AGB,4,6.0290562,61.7031653,6.034,5.957,5.456,5.261,13.217516,15.563042,11.84418,8.843,7.378,6.656,0.077,0.501,0.195,3.718862,1.465,0.722,3.00118,0.622
33,C_AGB,4,6.0793368,56.8822096,7.736,7.744,7.238,7.238,13.124947,14.708498,11.92679,9.947,8.774,8.198,-0.008,0.506,0,2.781708,1.173,0.576,1.97979,0.462
34,C_AGB,4,6.1292185,64.6391124,9.626,9.685,9.332,8.366,15.527699,17.59918,14.203266,11.562,10.306,9.899,-0.059,0.353,0.966,3.395914,1.256,0.407,2.641266,0.273
35,C_AGB,4,6.1681829,63.2364622,6.061,6.059,5.73,5.51,12.775994,15.041165,11.423487,8.512,7.208,6.634,0.002,0.329,0.22,3.617678,1.304,0.574,2.911487,0.573
37,C_AGB,4,6.5976736,61.3008343,6.965,6.943,6.6,6.422,13.013608,14.88621,11.741586,9.091,7.801,7.287,0.022,0.343,0.178,3.144624,1.29,0.514,2.650586,0.322
38,C_AGB,4,6.7247786,17.5577858,7.502,7.537,7.377,7.422,11.075265,11.952697,10.161552,8.825,8.106,7.787,-0.035,0.16,-0.045,1.791145,0.719,0.319,1.336552,0.285
39,C_AGB,4,6.8427108,66.7699534,6.033,6.016,5.421,5.245,14.142483,17.23073,12.666765,9.13,7.492,6.728,0.017,0.595,0.176,4.563965,1.638,0.764,3.536765,0.695
41,C_AGB,4,6.9481148,62.1897416,13.446,13.482,11.33,8.975,16.616201,17.507805,15.677794,14.442,13.686,13.519,-0.036,2.152,2.355,1.830011,0.756,0.167,1.235794,0.073
42,C_AGB,4,7.5137624,57.7339407,14.209,14.311,13.378,9.593,16.364855,16.850159,15.710177,14.947,14.512,14.335,-0.102,0.933,3.785,1.139982,0.435,0.177,0.763177,0.126
43,C_AGB,4,7.7878924,64.0248734,6.188,6.143,5.736,5.343,14.658717,18.061872,13.132063,9.341,7.648,6.84,0.045,0.407,0.393,4.929809,1.693,0.808,3.791063,0.652
45,C_AGB,4,8.4108174,60.3151438,7.131,7.197,6.841,6.743,13.024223,14.875993,11.760865,9.425,8.136,7.62,-0.066,0.356,0.098,3.115128,1.289,0.516,2.335865,0.489
46,C_AGB,4,8.4553137,68.6258578,6.606,6.638,6.265,6.115,12.736121,14.769965,11.438386,9.024,7.77,7.179,-0.032,0.373,0.15,3.331579,1.254,0.591,2.414386,0.573
47,C_AGB,4,8.5157602,62.1386456,6.427,6.429,5.75,5.461,14.375576,17.358751,12.910305,9.477,7.85,7.036,-0.002,0.679,0.289,4.448446,1.627,0.814,3.433305,0.609
49,C_AGB,4,8.5429242,58.1795589,10.015,10.15,10.113,9.172,13.766011,14.628064,12.854281,11.305,10.685,10.369,-0.135,0.037,0.941,1.773783,0.62,0.316,1.549281,0.354
51,C_AGB,4,8.6144453,66.7235202,6.223,6.162,5.571,5.337,14.381475,17.731,12.897159,10.305,8.614,7.539,0.061,0.591,0.234,4.833841,1.691,1.075,2.592159,1.316
52,C_AGB,4,8.9123593,61.4671597,16.221,16.547,12.138,9.28,19.35837,20.319626,18.362335,16.72,16.073,16.259,-0.326,4.409,2.858,1.957291,0.647,-0.186,1.642335,0.038
54,C_AGB,4,9.0258529,-55.8244965,6.709,6.818,6.538,6.428,10.360198,11.253292,9.452428,8.028,7.219,6.961,-0.109,0.28,0.11,1.800864,0.809,0.258,1.424428,0.252
55,C_AGB,4,9.155386,62.1319336,15.577,16.238,12.046,9.506,18.023857,18.827665,17.207952,16.024,15.413,15.16,-0.661,4.192,2.54,1.619713,0.611,0.253,1.183952,-0.417
56,C_AGB,4,9.3795878,57.7262775,7.498,7.317,6.531,6.487,12.947357,14.508093,11.767055,9.877,8.761,8.173,0.181,0.786,0.044,2.741038,1.116,0.588,1.890055,0.675
57,C_AGB,4,9.4599083,60.6399743,11.73,11.756,12.523,9.259,14.972745,15.817085,14.067246,12.749,12.029,11.842,-0.026,-0.767,3.264,1.749839,0.72,0.187,1.318246,0.112
58,C_AGB,4,9.7022014,61.4694827,14.294,14.424,12.892,9.437,16.604935,17.150015,15.859378,14.862,14.639,14.641,-0.13,1.532,3.455,1.290637,0.223,-0.002,0.997378,0.347
